id,comment,emotion,enjoyment,sadness,anger,fear,disgust,surprise,other
7591,việt đầu tiên anh em game thủ làm là bay tới mấy ông cấm game và đấm cho trận 😊,"['enjoyment', 'surprise', 'anger']",1.0,0.0,1.0,0.0,0.0,1.0,0.0
6343,xin cảm ơn ekip tạo ra video này việt nam rất cần đội ngũ tinh nhuệ chuyên nghiệp và tài giỏi nhất để tái hiện lại những trang sử hào hùng của dân tộc hãy tiếp tục trau dồi nâng cao kỹ năng công nghệ đợi khi có người tạo ra kịch bản xuất sắc sẽ tạo ra những thước phim đỉnh cao như phim hoạt hình dã sử kingdom của nhật về thời nhà tần vậy các tướng đấu trí đấu lực tôn vinh tài trí và sức mạnh của các thần tướng thánh tướng vua quan các triều đại thiếu kịch bản đỉnh cao công nghệ đỉnh cao và thời cơ đỉnh cao,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
8677,bố luôn là người thương con ở trong lòng,"['enjoyment', 'other']",1.0,0.0,0.0,0.0,0.0,0.0,1.0
8963,bản này hay vãi ò luôn,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
7218,chuyện hay giọng đọc hấp dẫn,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
2617,anh hướng dẫn cách nhận quà trong prime gaming đi ạ,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
7915,xem mà lạnh xương sống 😭 cụ đi chân lạnh toát 😩,"['sadness', 'fear', 'disgust']",0.0,1.0,0.0,1.0,1.0,0.0,0.0
4612,sính siêng năng và mạnh hơn nhiều so với cánh đàn ông nhìn sính thương quá,"['surprise', 'enjoyment']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
2141,đây là phim cuộc chiến siêu nhiên này ra lâu rồi,"['surprise', 'enjoyment']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
6187,nhìn à đẳng bùn thấy tội quá à đẳng đi nghĩa vụ quân sự chắc team và fan nhớ à lắm,"['fear', 'enjoyment', 'surprise']",1.0,0.0,0.0,1.0,0.0,1.0,0.0
630,đỉnh quá,"['surprise', 'enjoyment']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
1503,truyện có thật và hay cộng thêm việc bảo kể rất là nhập tâm giống như bảo đang là nhân vật trong truyện kể rất có hồn,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
7109,giọng chj hay quá 😚,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
7633,chị áo đen nhảy rất đẹp,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
7163,cảnh giác khi phát hiện trong nhà có trộm đột nhập phải bình tĩnh để xử lý không nên manh động có thể gây hại cho tính mạng cho bản thân và gia đình nhé cả nhà ơi,"['fear', 'surprise', 'other']",0.0,0.0,0.0,1.0,0.0,1.0,1.0
111,kết hợp nhạc cụ dân tộc nghe rất thiên nhiên,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
8782,rất bổ ích cảm ơn bác sĩ rất mong nhận được nhiều hơn về những chia sẻ kinh nghiệm của bác sĩ về biện pháp để giải tỏa rối loạn lo âu xin cảm ơn,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
7303,damn cái công trình đầu cái cục to to ở giữa nhìn như mấy cái lò phản ứng hạt nhân hay lò gia tốc từ trườngphản vật chấy trong phim ấy,"['disgust', 'surprise', 'other']",0.0,0.0,0.0,0.0,1.0,1.0,1.0
3110,lấy hết đồ rồi qua chap 😅,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
6930,hay quá ạ ☺ ✨,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
5093,kỷ luật bản thân là việc rất khó khăn 😢 nhưng muốn thành công buộc phải kỷ luật,"['sadness', 'disgust', 'fear']",0.0,1.0,0.0,1.0,1.0,0.0,0.0
3010,mún làm kĩ sư nông nghiệp thank phút nha,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
2990,cái đầu tiên khiến tôi liên tưởng đến các alternates trong mandela catalogue 💀,"['surprise', 'fear']",0.0,0.0,0.0,1.0,0.0,1.0,0.0
3555,đời đời nhớ ơn và kính yêu bác hồ bác giáp những người con anh dũng việt nam những bà mẹ việt nam anh hùng đã đổ bao xương máu sự huy sinh cho đất nước việt nam thương yêu này tôi luôn tự hào về lịch sử nước tôi tôi ❤ việt nam 🇻🇳 🇻🇳 🇻🇳 🇻🇳,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
2655,thảo tâm tuy tuổi còn trẻ nhưng suy nghĩ rất trưởng thành cảm ơn have anh sip đã mời và trò chuyện cùng thảo tâm để mọi người hiểu thêm về em ấy cũng như những trăn trở của gen vậy ạ,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
5540,thích bộ này lắm nè thấy trên tik tok hay cực mà vô đọc không hiểu chờ review giờ có rồi,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
4989,nhìn ngon thật nhưng mà hiện tại không có gì phàn nàn với con pw nên thôi 😊,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
8080,cảm ơn cha bài giảng của cha quá sâu sắc và thuyết phục,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
1317,đến cái ghép nhạc cũng hay,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
5226,sau này chắc là sẽ cập nhật thêm mấy robot kích cỡ mini giống nguyên tác nữa để làm vũ khí cho con người thì phe nhân loại mới bớt phế được tý,"['surprise', 'enjoyment', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
2328,tưởng là một cái review nhưng lại là xem pose dáng,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
7411,g vẫn là cái gì quá khác,"['surprise', 'other']",0.0,0.0,0.0,0.0,0.0,1.0,1.0
3785,thích những lúc thầy quất cờ và tạt bài xuất hồn và ra lệnh thấy uy lực ghê 👏🏻,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
8953,nghe tiếng saxophon cõi lòng mình bị xé nát từng mảnh nhỏ,"['sadness', 'surprise']",0.0,1.0,0.0,0.0,0.0,1.0,0.0
1751,lần đầu xem sớm chúc góc vườn nhỏ của chị sang năm mới sẽ càng phát triển và đem lại nhiều niềm vui cũng như kiến thức bổ ích cho mọi,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
6420,may quá đúng dịp em đang làm đề tài khoa học về nỗi sợ 😍,"['fear', 'enjoyment']",1.0,0.0,0.0,1.0,0.0,0.0,0.0
3271,cái clip cuối cùng là thật nhìn lúc bám được vào làn can cầu thang rồi chạy lại phòng bé con còn bị vấp ngã cái đấy làm giả rất khó và lần thứ hai bị kéo tuột đi mà không bám vào được nữa đấy là bị ngất đi rồi chứ không phải là không bám được đâu xem lại sẽ thấy rõ điều ấy,"['fear', 'surprise', 'other']",0.0,0.0,0.0,1.0,0.0,1.0,1.0
6612,đài loan là một quốc gia độc lập hãy xóa đất nước chúng tôi khỏi bản đồ trung quốc cảm ơn quản trị viên mình là người đài loan,"['anger', 'disgust', 'surprise']",0.0,0.0,1.0,0.0,1.0,1.0,0.0
41,nghe vừa có chút bi tráng vừa có lòng tự hào dân tộc vừa thể hiện sức mạnh tộc mình quá hay ps tên bài này là promentory là nhạc phim nhưng anh này cover lại thấy hay hơn,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
6636,tui chính thức mê shery ❤,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
5877,thực ra xem mấy bộ phim độc hại đó hay không không phải là vấn đề quan trọng nhất mà là những người xem trước và trong khi xem có phân biệt được đúng sai hay là không mặc dù tôi biết thừa bộ phim lấy danh nghĩa người nhà khi xem qua trailer có số tình tiết liên quan đến đường lưỡi bò nhưng xét cho cùng đó không phải là nội dung chính của bộ phim vả lại tôi cũng đã đủ hiểu biết và đủ lớn để biết những gì là đúng những gì là sai nên nhiều khi em tôi mở lên tôi cũng vào xem chung,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
1887,thương em quá chúc em có thể mạnh mẽ vươn lên trong cuộc sống,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
7722,sách quá hay và giọng đọc của mc radio quá hay chúc kênh sẽ được nhiều người biết đến và chúc mọi người nghe radio vui vẻ hạnh phúc,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
134,game nào có trấn thành là không bỏ qua rất vui rất hài hước rất thích,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
3790,thầy ơi con thích nhất khi được xem thầy kiểm tra bài ạ các video sau thầy có thể kiểm tra bài cho mọi người được chiêm nghiệm được không ạ con chúc thầy và gia đình luôn mạnh khỏe để cứu giúp cho đất nước và bách gia trăm họ ạ,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
5433,em di cho hoang vang quay ve noi that,"['sadness', 'other']",0.0,1.0,0.0,0.0,0.0,0.0,1.0
7177,vãi tập này quá hay 🎉 anh vinh diễn rất xuất sắc đ 👍 ❤,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
5880,vô tình gặp cô chú diễn ở phố cổ mê đến nỗi tìm lại các vở tuồng xem lại rất ý nghĩa và hay luôn ạ,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
1121,đậu đậu cam vọng tinh hứa bội tuyền châu kha vũ 😍,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
8314,truyện hay quá quản trị viên ơi ❤,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,nene siêu xinh siêu giỏi của mình chị bé làm rất tốt ❤,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
5376,màn ảnh hoa ngữ phải cảm ơn lý tiểu long đã đưa phim trung quốc lên tầm cao mới,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
3802,tội nghiệp con ma đó quá,"['sadness', 'anger', 'disgust']",0.0,1.0,1.0,0.0,1.0,0.0,0.0
8127,góp ý với p là câu thoại của kim thành vũ trong tksl là ngàn năm chứ không phải triệu nha ngàn năm là con số có ý nghĩa vĩnh cửu trong văn hóa á đông ngày xưa hay chúc thiên tử là vạn tuế đó câu thoại này xứng đáng một trong những câu thoại đáng nhớ nhất trong lịch sử điện ảnh hk và đã được parody và copy trong nhiều bộ phim về sau này như đại thoại tây du của châu tinh trì chẳng hạn còn có hẳn bộ phim điện ảnh đài loan tên love you years còn vì sao nó là kinh điển vì vgv làm bộ phim này để nói ẩn dụ về tình hình hk người con gái tóc vàng của lth là hình ảnh hk trong bối cảnh năm thuộc địa anh đã dần bị mất đi tính bản địa của mình đội tóc vàng như người tây đeo kính râm và áo khoác phòng thủ cũng như tình cảnh người hk lúc đó luôn cảm thấy bất an khi năm cận kề vgv muốn gửi gắm thông điệp rằng sẽ lưu trữ ký ức tốt đẹp về người phụ nữ tóc vàng này mãi mãi ngàn năm dù không biết tương lai nhân vật của kim thành vũ cảnh sát hoàng gia hongkong thuộc anh và lâm thanh hà cô gái hongkong rồi sẽ như thế nào có trùng phùng với nhau không như cái kết mở trong phim đặt câu thoại này trong bối cảnh phim trong bối cảnh hỗn loạn của hongkong trước ngày trao trả về cho trung quốc sẽ hiểu vì sao nó là kinh điển sẵn tiện nói về nguyên nhân nhiều người nói sự tuột dốc của hk không thể đổ thừa cho mỗi sự kìm kẹp của chính phủ trung quốc nhưng mình xin khẳng định điều là trung quốc có công rất lớn đối với sự suy tàn của đế chế điện ảnh hk nha cả về vị thế kinh tế nữa họ ra rất nhiều chính sách và đạo luật buộc hk như cá nằm trên thớt bắt buộc phải hợp tác hoặc nương nhờ thị trường trung quốc để sóng sót như p đã kể ra vài chính sách mà họ đã nới lỏng gần đây trong video nhưng theo mình đã quá muộn để họ làm vậy vì đúng là thời kỳ xuân sắc nhất của hk đã trôi qua mà xuân thì bất tái lai nào ai có thanh xuân lần trong đời bao giờ ngay cả holywod cũng vậy thôi thời kỳ vàng son của họ vẫn là những năm chứ không phải bây giờ,"['sadness', 'anger', 'fear', 'disgust']",0.0,1.0,1.0,1.0,1.0,0.0,0.0
3933,mấy đồ nội thất ở triển lãm này cao cấp ghê,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
4450,hay quá nổi hết da gà luôn,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
5481,con chúc chú công lý nhiều sức khỏe niềm vui và hạnh phúc cảm ơn chú vì đã là một phần tuổi thơ của cháu nói riêng và của mọi người nói chung,"['enjoyment', 'other']",1.0,0.0,0.0,0.0,0.0,0.0,1.0
2093,samyxphong cận là cặp đôi hoàn hảo nhất,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
2965,hk hồi xưa giải nhất gun sync quốc tế hk bây giờ bu i darling trong mồm em 😊,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
1159,việt nam có khác 🤣,"['surprise', 'enjoyment']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
8931,chắc chắn mùa hè này những loại quả tươi ngon sẽ giúp bạn cảm thấy tươi mới và năng động hơn,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
4904,hay và ý nghĩa quá đi quản trị viên ơi,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
4275,sư phụ tôi khóc luôn con có thể theo người được không tôi òa khóc lần tôi tôi ❤ phim hay cả nội dung lẫn art vẽ cũng đẹp đấy lồng tiếng cũng hợp nói chung là cảm xúc,"['sadness', 'enjoyment', 'other']",1.0,1.0,0.0,0.0,0.0,0.0,1.0
452,hậu quả tồi tệ của nền giáo dục nước nhà đây không phải là trường hợp đầu tiên cá nhân báo chí phản ảnh nhưng các cơ quan chức năng liên quan đều câm lặng thật khó hiểu,"['sadness', 'anger', 'disgust', 'surprise']",0.0,1.0,1.0,0.0,1.0,1.0,0.0
1688,ủa sao học sinh lại có vàng,"['surprise', 'enjoyment']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
3791,cảm ơn thầy đã làm nhiều việc cho người dân,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
1270,đã xinh mà còn hát hay nữa 😍,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
8181,anh di đà phật anh di đà phật,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
736,đang càn,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
2850,sự hy sinh sai lệch nhưng cực kỳ trong sáng ngây thơ tội emili quá dù là tâm linh hay y học em đều đã có đóng góp cho cả để con người thức tỉnh ra cái thiếu sót thiếu sót là việc quan tâm đến bệnh tâm lý và quan tâm tới y học trong tâm linh cảm ơn tôi cũng ước rằng có tồn tại thật thế giới bên kia thế giới của linh hồn để em tìm thấy được sự bình an trong tâm hồn trong sáng của mình,"['sadness', 'enjoyment', 'other']",1.0,1.0,0.0,0.0,0.0,0.0,1.0
5583,ghiền ghê,"['fear', 'disgust']",0.0,0.0,0.0,1.0,1.0,0.0,0.0
5293,cảm on quản trị viên rất nhiều em òn tháng cuối là thi rồi rất áp lực luôn đấy ạ cảm ơn quản trị viên rất nhiều em rất cần những bài truyền động lực như này á 🥰,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
4980,ông thử đi riview sự kiện ofline của genshin đê,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
5972,cho lên zing để nghe anh oi,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
6506,chính ra đám phản diện của disney nhiều khi hay hơn nhân vật chính với đầy spotlight ngoài ursula từ trong phim lẫn giờ cũng đều ấn tượng thêm những nv như hades trong hercules,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
279,ly ly hát quá đỉnh 😍,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
8352,mình chưa bao giờ bỏ qua video nào của mới ruby video được đầu tư chỉnh chu,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
3758,tặng thiện tâm like chúc tôi xin tài lộc bà ban cho ngày mai nỗ tưng bừng rồi,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
405,chị ơi chị chia sẻ thêm đi chị chia sẻ về kinh nghiệm đỗ thủ khoa của chị á,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
4652,lạy chúa con tin thác vào chúa xinh cha ban phước lành cho gia đình con được đoàn tụ,"['fear', 'enjoyment']",1.0,0.0,0.0,1.0,0.0,0.0,0.0
617,plot twist người thầy là người ham chơi lười dạy học và thằng béo đã biết trước kế hoạch,"['surprise', 'disgust', 'other']",0.0,0.0,0.0,0.0,1.0,1.0,1.0
7820,chúng ta hãy cùng phân tích từ đã đã quá chời luôn,"['sadness', 'anger', 'other']",0.0,1.0,1.0,0.0,0.0,0.0,1.0
1254,nhìn mặt đúng kiểu thiên thần 😊 yêu chị ấy quá,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
7286,em thích mấy anh làm về những clip như thế này chúc mấy anh nhiều sức khỏe và quay những clip như thế này nha ❤️,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
288,nào có bản karaoke vậy ạ chờ lâu lắm rồi mong có karaoke để đi hát cho đỡ ghiền 🎤,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
1615,từ một người đang còn lúng túng về nghị luận văn học giờ em thấy tự tin hơn nhiều rồi ạ cảm ơn chị nhiều ❤,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
4635,vì tổ quốc việt nam hãy nhanh tay mang lại những tấm huy chương quỷ giá mang vinh quang về cho tổ quốc thân yêu,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
6038,mùa tập hợp những con quái vật khủng nhất của rap việt,"['surprise', 'fear', 'other']",0.0,0.0,0.0,1.0,0.0,1.0,1.0
6742,me lúc mới vô giận cả mình,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
2724,năm giả chết ngủ luôn 😄,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
3333,bây giờ mới biết đến kênh này cảm ơn tất cả thành viên trong fonos đặt biệt giọng đọc này ạ,"['surprise', 'enjoyment']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
7889,dù như thế nào vẫn phải nỗ lực vượt qua ❤,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
2332,ai xinh thế chứ lại,"['surprise', 'enjoyment']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
4575,cảm ơn anh đã chia sẻ ❤️ em cũng đang trong hành trình quan sát cuộc sống của mình và em cũng có trải nghiệm suy nghĩ như những gì anh chia sẻ tuy chỉ mới là nhận thức và chưa quán triệt trong hết ý thức và hành động nhưng em vẫn biết là mình sẽ sống và đang sống một cuộc sống tuy không tối giản nhưng đơn giản và chất lượng 😊 cuộc sống là hành trình trải nghiệm và lưu giữ những kí ức trong hoài nhớ và kí ức cảm xúc còn lại những đồ đạc vật chất thật sự quá nặng để mang theo đúng không cảm ơn anh ngủ ngon ps em vẫn thích nhạc nền cũ hơn vì nó nhẹ nhàng nhạc nền này hơi buồn một chút,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
2244,coi lần vẫn cười 🤗,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
7258,nhóm cover bài that that của psy đi ạ 😘,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
2819,phim rất hay và cảm động tôi ước gì cái kết đẹp hơn 😭,"['sadness', 'enjoyment']",1.0,1.0,0.0,0.0,0.0,0.0,0.0
1757,em thực sự cảm ơn chị rất nhiều những video học thuật rất hữu ích luôn ạ và hơn thế nữa những chia sẻ lời khuyên của chị đã giúp em có cách nhìn nhận suy nghĩ tích cực hơn em thật sự hiểu cảm giác của chị bởi em cũng đang gặp vấn đề tương tư như chị của ngày trước đó là em với mẹ cũng hay bất đồng quan điểm lắm và em cũng ít khi tâm sự với mẹ nữa nhưng em sẽ cố gắng gắn kết với mẹ hơn cảm ơn lời hồi đáp và lời chào năm mới từ chị 🌸 năm mới em chúc chị luôn vui vẻ tích cực bình an chúc chị và gia đình sẽ có một năm thật ý nghĩa và hạnh phúc 🥰 mong chị vẫn sẽ tiếp tục tạo ra những video xinh đẹp tuyệt vời hơn nữa ạ 😂,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
2939,trấn thành và giang ca nói chuyện làm gì cũng yêu hết ❣,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
2392,start up này triển vọng khá lớn ngành du lịch mạo hiêm ở việt nam còn chưa phát triển khách du lịch nước ngoài thì lại rất thích điều này,"['surprise', 'enjoyment']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
6505,phim rất hay kĩ xảo rất đẹp mắt ví của disney nhiều tiền vãi lồn cốt truyện đậm chất đồng bằng rộng rãi đbr nữ diễn viên rất phù hợp vì mặt cô ấy giống như cá vậy,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
2286,cho mình xin thông tin xe đẩy của bơ ạ,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
8939,đặc biệt ăn đu đủ buổi tối rất tốt cho sức khỏe vì chứa nhiều chất xơ và vitamin chị giúp giảm cholesterol bảo vệ tim mạch và tăng cường hệ miễn dịch,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
2640,xem mà xót cho chị phải chịu cảnh gia đình chồng như vậy 😢,"['sadness', 'disgust', 'other']",0.0,1.0,0.0,0.0,1.0,0.0,1.0
7504,hùng vĩ đến rợn người,"['fear', 'surprise']",0.0,0.0,0.0,1.0,0.0,1.0,0.0
5280,đang chuẩn bị bước vào kỳ thi cuối cùng của thời học sinh cảm thấy vô cùng áp lực và lo sợ thật may tìm được playlist của kênh đã giúp mình có thêm động lực hi vọng tháng sau hoàn thành được ước mơ của bản thân,"['fear', 'enjoyment', 'other']",1.0,0.0,0.0,1.0,0.0,0.0,1.0
3015,tôi thấy truyện cổ tích ngày càng nghiêm trọng 😊,"['surprise', 'enjoyment']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
2013,em đã thay đổi cách học văn theo cách của chị và điểm số của em đã cải thiện rất nhiều luôn ❤ chị truyền cảm hứng cho em rất nhiều ạ đã không còn lo lắng mỗi khi bước vào phòng thi sợ mình không thuộc chỗ này hay chỗ kia cảm ơn chị vì những video có ý nghĩa như thế này ạ mong chị ra thêm nhiều video về văn ạ,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
2371,cái lồn chính là thanh xuân của mình luôn đỉnh nhất trong lòng của mình ❤ 🔥 vì chị ấy là nữ idol kpop duy nhất khiến mình biết đến nhạc kpop 🥰,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
3223,mấy bạn tội nghiệp quá,"['disgust', 'anger']",0.0,0.0,1.0,0.0,1.0,0.0,0.0
5951,cảm ơn tình tê,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
7396,❤ video này chạm tới tận đáy lòng của em luôn anh ạ cảm ơn anh rất rất nhiều,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
241,cho em xin link nhạc di anh ơi,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
598,chi ơi cho em xin nhac phim đi,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
9073,gặp ma trong phim thì 😂 gặp ma ngoài đời thì 😱,"['surprise', 'fear']",0.0,0.0,0.0,1.0,0.0,1.0,0.0
7825,chào bác gà em muốn tìm cây hút bụi cầm tay để hút thổi cho cửa hàng minimart gần đường có loại nào làm tốt hút bụi trên các bề mặt đa dạng gồ ghề không ạ,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
6470,cảm ơn chương trình đã có buổi trò chuyện cùng thầy hiểu về trái tim là quyển sách mà như thầy nói đôi khi phải có đủ trải nghiệm thì đọc mới ngộ và ngắm chấp nhận nói thì đơn giản nhưng bản thân mình đã mẩt chục năm để chấp nhận bản thân cảm ơn thầy đã mang triết lý đến mọi người thật gần gũi và dễ hiểu,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
409,em cũng ước mơ diễn viên mà bị khuyết điểm nhưng mà em vẫn cố gắng để đậu vào trường đại học sân khấu điện ảnh tại vì đây là ước mơ của em,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
5290,nhớ năm mình thi đại học lúc ôn thi cũng hay nghe mấy bài này lắm từng giai điệu lời bài hát như sức mạnh thôi thúc bản thân mình bước tiếp,"['enjoyment', 'surprise', 'other']",1.0,0.0,0.0,0.0,0.0,1.0,1.0
7422,cảm ơn team đã mang nhiều tiếng cười đến mọi người ❤,"['enjoyment', 'surprise']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
2600,giọng đọc hay quá,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
5560,chào thầy tôi quay video bằng điện thoại fps up youtube xem trên điện thoại thì tạm nhưng xem trên tv thì hình xấu rạn nhờ hoặc rỗ màu gắt thiên tối và không rõ mặt ngưòi thầy chỉ giáo ạ,"['anger', 'disgust', 'fear', 'other']",0.0,0.0,1.0,1.0,1.0,0.0,1.0
846,con xin chân thành ơn thầy rất nhiều ạ,['enjoyment'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
7017,chị vừa tấu hài vừa kể chuyện kinh dị nghe hay quá,"['surprise', 'enjoyment']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
8322,mới đọc tiêu đề tưởng truyện tranh của bộ truyện chữ cùng tên chứ nhưng mà hóa ra lại là mấy anh hàn làm bộ truyện tranh tên y hệt 😊,"['surprise', 'enjoyment']",1.0,0.0,0.0,0.0,0.0,1.0,0.0
3378,nhạc nền vô tầm ý nghĩa tăng lên tỷ lần,['other'],0.0,0.0,0.0,0.0,0.0,0.0,1.0
185,bạn phân tích vị vua là bất tài mình thấy không đúng y cũng là một kẻ vô cùng tài năng nếu cuối phim bọn thị vệ đến giết đô đốc không phải quá cùi thì y cũng đã thâu tóm được thiên hạ trong phim này của trương nghệ mưu mình thấy nó rất thâm nho đó là nếu để ý cả phim giống như một bàn cờ chỉ có hai người chơi cờ là vua và đô đốc tử ngu còn lại thì đều là quân cờ bị cuốn vào vòng xoáy nhưng dù có tính toán chi li đường đi nước bước thế nào thì khi triển khai thế cờ vẫn sẽ phát sinh biến số kết cục là cả hai cùng thua những quân tốt lại đi đến cuối được bàn cờ đúng là thâm thúy như tàu,"['sadness', 'surprise', 'other']",0.0,1.0,0.0,0.0,0.0,1.0,1.0
