,id,label,clean_comment,surprise,sadness,disgust,enjoyment,anger,other,fear
3864,4425,"['enjoyment', 'sadness', 'surprise']",mỹ linh nhảy đẹp quá đi mất thôi 😔😁,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3865,4426,"['enjoyment', 'surprise']",bảo trân chị nhảy hay thế 😮😊❤,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3866,4427,"['enjoyment', 'surprise']","bé cuối clip không biết nhảy bài cuối, nhưng bạn ấy cảm nhạc tốt hơn bạn kia",1.0,0.0,0.0,1.0,0.0,0.0,0.0
3867,4428,['enjoyment'],nhảy giẻo quá nhỉ ❤,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3868,4429,"['enjoyment', 'surprise']",chị mỹ linh nhảy đẹp quá luôn á,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3869,4430,"['enjoyment', 'other']","nhảy bài vì mình có thích cậu rồi đi thầy, em mê lun.đc thì like hết video luôn, folow tiktok và subcribe lun",0.0,0.0,0.0,1.0,0.0,1.0,0.0
3870,4432,"['enjoyment', 'surprise']",cute sỉu luôn,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3871,4433,"['enjoyment', 'other']",chị mỹ linh và chị bảo trân nhảy đẹp mà còn cute nữa im love ❤,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3872,4434,"['surprise', 'enjoyment']",bạn kim ngân nhảy đẹp giống bạn minh châu ở video lần trước quá đi,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3873,4435,"['enjoyment', 'surprise']",ai cũng sinh hết trần chị và mĩ linh sinh thế ❤🎉,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3874,4436,"['enjoyment', 'surprise', 'other']",mỹ linh giỏi ghê ý 😘😀❤️,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3875,4437,"['enjoyment', 'surprise']",mỹ linh nhảy hay ghê đấy,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3876,4438,['other'],thầy dạy ở đâu vậy ạ con muốn học ạ,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3877,4439,['other'],con cũng muốn học ạ,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3878,4440,['other'],bảo trân mãi đỉnh,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3879,4441,['other'],bài 2 nhảy của b.trân chị và mỹ lịh là bài cua,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3880,4442,"['enjoyment', 'surprise']",thấy thầy dạy mấy em nên em cũng muốn thầy dạo em😅,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3881,4443,['enjoyment'],dễ thương,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3882,4444,"['enjoyment', 'surprise']",cho em lên tv đi mà hihihih:),1.0,0.0,0.0,1.0,0.0,0.0,0.0
3883,4445,['enjoyment'],chào chị cuồng phim nha 😊,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3884,4446,"['surprise', 'enjoyment']",đợi mãi mới thấy come back:3,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3885,4447,"['surprise', 'other']",tôi cứ tưởng bro nghỉ làm video rồi,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3886,4448,['other'],ẩn danh lâu vậy bạn,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3887,4449,"['surprise', 'enjoyment']",giờ mí thấy da video,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3888,4451,['other'],tôi xin đính chính lại . tôi ở yên lãng yên trung yên phong bắc ninh . mong các cơ quan vào cuộc chứ đâu bán thuốc như bán rau ngoài chợ vậy luật pháp ở đâu.,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3889,4452,"['sadness', 'other']",cháu nó ở nhà ngoan lắm nhưng mà ít khi cháu nó ở nhà.,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3890,4453,"['fear', 'anger', 'disgust', 'other']",tôi ở yên phong bắc ninh . ở gần nhà tôi có 3 nhà ma túy mà không thấy ai bắt toàn bọn trẻ măng thôi .sao không thấy cơ quan công an vào cuộc,0.0,0.0,1.0,0.0,1.0,1.0,1.0
3891,4454,"['anger', 'fear', 'disgust', 'other']",mong nhà nước tử hình hết bọn bán ma túy,0.0,0.0,1.0,0.0,1.0,1.0,1.0
3892,4455,"['enjoyment', 'surprise']","cháu nó ngoan lắm, không biết chơi bời quậy phá gì đâu, 😁",1.0,0.0,0.0,1.0,0.0,0.0,0.0
3893,4456,"['sadness', 'fear', 'anger', 'other']",giờ trẻ bây giờ không ai dụ nó cũng muốn thử nữa.cha mẹ thì lo kiếm tiền 🙄 chỉ biết cho con thôi,0.0,1.0,0.0,0.0,1.0,1.0,1.0
3894,4457,"['surprise', 'other']",bây giờ xã hội thật giả lẫn lộn,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3895,4458,"['anger', 'disgust', 'other']","tốt nhất loại trừ,,, loại này không giúp ích gì cho gia đình và xh",0.0,0.0,1.0,0.0,1.0,1.0,0.0
3896,4459,"['anger', 'fear']",vãi ngoan mà nghiện à đừng bảo thủ,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3897,4460,"['sadness', 'disgust', 'other']",đề nghị bán 1 tép cũng phải tử hình,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3898,4461,"['enjoyment', 'surprise']",oi joi oi thôi cho anh xin kha nang em quay lai day phai hai ba lan nua nha,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3899,4462,"['anger', 'surprise', 'other']",f như tổng thống philipine bắn,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3900,4463,['other'],mình nhờ hồng huệ tìm đọc cho mình truyện chuyện nhà lão tho òng vào những năm 79 80 gì đó trong quyển tập văn nghệ quân đội mong tổ ekip và mc hồng huệ tìm đọc nhé xin cám ơn nhiều,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3901,4464,"['sadness', 'enjoyment']",quá hay 😢,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3902,4465,['enjoyment'],hay đấy ạ,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3903,4466,['other'],truyện nghe vô lý quá không sát thực cuộc sống tý nào,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3904,4467,"['sadness', 'surprise', 'other']",sao lại có con chị gái khốn nạn thế,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3905,4468,['other'],chuyện cứ đăng đi đăng lại hoài,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3906,4470,"['enjoyment', 'surprise']",wow anh vinh cíu được người rồi! anh vinh thông minh mà còn đẹp trai nữa,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3907,4471,"['enjoyment', 'surprise']",năng mưa là chuyên của trời fan vẫn mãi ở bên anh vinh ❤️️💖,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3908,4472,['other'],em chúc anh vinh cố gắng lên được 3 triệu subcribe sớm nha,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3909,4473,"['enjoyment', 'surprise']","các bạn fan nhớ đăng ký cho vinh, để giúp vinh sớm lên 3 triệu người đăng ký nha 🥰",1.0,0.0,0.0,1.0,0.0,0.0,0.0
3910,4474,"['enjoyment', 'surprise']","chúc anh mau 3 triệu đăng ký nho, chúc anh khỏe mạnh nha! mãi là fan vinhmc😘",1.0,0.0,0.0,1.0,0.0,0.0,0.0
3911,4475,"['surprise', 'enjoyment']",em chúc anh 7 triệu người đăng ký nha,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3912,4476,['other'],cố gắng lên nha vinh mc🥹,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3913,4477,"['enjoyment', 'surprise']",chúc anh đạt 3tr subcribe nhé anh vinh đẹp trai,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3914,4478,"['enjoyment', 'surprise']",em chúc anh vĩnh lên 3 triệu subscribe và chúc anh một ngày vui vẻ và mạnh khỏe,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3915,4479,"['enjoyment', 'surprise']","sắp được được 3 triệu lượt đăng kí rồi, anh vinh cố lên",1.0,0.0,0.0,1.0,0.0,0.0,0.0
3916,4480,"['enjoyment', 'surprise']",hi anh em chúc anh lên được 3tr người đăng ký nha mãi fan vinh 😊,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3917,4481,['enjoyment'],dễ thương quá anh vinh ơi,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3918,4482,"['enjoyment', 'surprise']","chúc anh vinh lên 16 triệu người đăng ký nha, tội nghiệp ghê🥹",1.0,0.0,0.0,1.0,0.0,0.0,0.0
3919,4483,"['enjoyment', 'surprise']",em mong anh vinh lên 3tr người đăng kí nha:) 😀😊😇,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3920,4484,"['enjoyment', 'surprise']",ngầu quá 😍,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3921,4485,"['surprise', 'enjoyment']",chúc anh sớm đạt 3 triệu người đăng kí nha,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3922,4486,"['enjoyment', 'surprise']",kể từ đó về sau anh vinh đã có một người yêu rất là xinh đẹp và đã sinh ra một em bé,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3923,4487,['enjoyment'],hay quá 😍,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3924,4488,"['enjoyment', 'surprise']",chúc anh vinh luôn mạnh khỏe và sớm đạt được 3 triệu sud nhé,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3925,4489,"['surprise', 'fear']",sự phát triển của ngành công nghiệp nội thất việt nam trong thời gian tới sẽ phụ thuộc ít nhiều vào hội chợ này,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3926,4490,['other'],bây giờ tom không chỉ tham quan đơn thuần mà là giúp sales kết nối với các công ty để bán hàng,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3927,4491,"['surprise', 'enjoyment']",dù lĩnh vực của tom không phải là nội thất nhưng lại có thể giúp doanh nghiệp xuất khẩu,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3928,4492,['other'],"tom biết cách khơi gợi mong muốn của khách hàng, từ đó kéo nhân viên sales qua giới thiệu dịch vụ cho họ",0.0,0.0,0.0,0.0,0.0,1.0,0.0
3929,4493,"['enjoyment', 'surprise']","tom thoải mái ghê, thử ngồi và nằm trên ghế rất tự nhiên mà không sợ mất mặt",1.0,0.0,0.0,1.0,0.0,0.0,0.0
3930,4494,['other'],tom rất biết cách khai thác triệt để những công ty mà tom tham quan,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3931,4495,['other'],tom rất biết cách làm khách hàng đưa ra mong muốn,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3932,4496,['enjoyment'],bất cứ công ty nào mà nghe là được giúp xuất khẩu thì đều khoái,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3933,4497,"['sadness', 'surprise', 'other']","sàn gỗ dễ lắp đặt, có thêm khớp nối và chống nước nữa thì giá thành cực kì cao",1.0,1.0,0.0,0.0,0.0,1.0,0.0
3934,4498,"['enjoyment', 'surprise']",tom đúng là bán hàng giỏi thật,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3935,4499,"['surprise', 'enjoyment']",lâu rồi mới thấy tom xuất hiện tại hội chợ,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3936,4500,"['surprise', 'enjoyment']",công ty tom tham gia hội chợ này là chuẩn bài,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3937,4501,"['enjoyment', 'surprise']",hội chợ này thật tuyệt vời,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3938,4502,"['surprise', 'enjoyment']",chắc tom kiếm được nhiều lead sau hội chợ này lắm,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3939,4503,['other'],hawa mang lại cơ hội cho chính các doanh nghiệp ngành chế biến gỗ việt nam,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3940,4504,"['enjoyment', 'surprise']","tom nói chuyện nghe ẩn ý quá nha, cái gì mà tom nằm trên ái nằm dưới hahaha",1.0,0.0,0.0,1.0,0.0,0.0,0.0
3941,4505,"['enjoyment', 'surprise']",mấy đồ nội thất ở triển lãm này cao cấp ghê,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3942,4506,['other'],tom hãy giúp nhiều doanh nghiệp xuất khẩu hơn nhé,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3943,4507,"['sadness', 'fear', 'disgust', 'other']",xem ra ngành nội thất trong nước bị ảnh hưởng khá nghiêm trọng vì tình tình bất động sản,0.0,1.0,1.0,0.0,0.0,1.0,1.0
3944,4508,['other'],ngành chế biến gỗ luôn giữ vị thế là ngành xuất khẩu quan trọng,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3945,4509,"['fear', 'surprise', 'other']",còn 1 chi tiết nữa là lúc các bạn thấy mấy con robot nữ nháy mắt thì đó là mật mã morse có nghĩa là danger (nguy hiểm),1.0,0.0,0.0,0.0,0.0,1.0,1.0
3946,4510,"['enjoyment', 'surprise', 'other']",đính chính lại: video này một đoạn trong brawl talk của game brawl stars (tôi cũng chơi game này được 3 năm rồi và thường xuyên coi các clip brawl talk) cụ thể hơn là ở mùa giải 3 nhằm giới thiệu tướng mới của brawl pass mùa này (hiện tại game đã tới mùa giải 10). các sự việc trong clip trên đều là do diễn viên đóng mà thôi nên không phải crepypasta gì đâu nha các bạn.,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3947,4511,"['surprise', 'fear', 'anger', 'other']",có một chi tiết không ai để í là khi ông lãnh đạo đang nói chuyện với chú gấu thì ở đằng sau có hai người một người đang mặc bộ đồ chim cánh cụt và một người đang mặc bộ đồ đỏ và mình nghĩ là quản lí đang chửi nhân viên và khúc cuối mình thấy anh nhân viên mặc đồ chim cánh cụt và đang nằm bất động và lúc có người phụ nữ bị kéo vào trong thì có thêm một người đàn ông cao tuổi tóc bạc đang gục mặt xuống chỗ ông đấy đang ngồi☠🧐,1.0,0.0,0.0,0.0,1.0,1.0,1.0
3948,4512,"['enjoyment', 'surprise']",thề từ lúc ra cái pass đấy thì lore của game này bí ẩn dã man:),1.0,0.0,0.0,1.0,0.0,0.0,0.0
3949,4513,"['surprise', 'enjoyment']",hình như là có 1 con gấu lú mà những người váy vàng đang nhảy thì nó lại nằm ở trên cỏ và người máy pha chế chắc là có liên quan đến bức ảnh ở tường cạnh ông quản lý,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3950,4514,"['surprise', 'enjoyment', 'other']",còn nữa là lúc đầu đoạn các nữ công múa có một người mặc bộ chim cánh cụt và lúc người mới buocws ra chỗ nhảy múa đó thì chú chim đã nằm ở cỏ hoa ở đằng sau:),1.0,0.0,0.0,1.0,0.0,1.0,0.0
3951,4515,"['fear', 'surprise', 'other']","4:56 lúc đó có để ý kỹ sẽ thấy người đàn ông lao công lúc nãy được thay thế, chưa hết người đàn ông đó bị buộc 2 sợi dây ở cánh tay và người lao công phía sau cầm dây để duy chuyển, không lẽ nào người lao công lúc nãy là người đứng trước camera, và người lao công bị buộc dây ở cánh tay là người đã đi từ đoạn đầu, lãnh đạo mới là người nhân viên ban đầu",1.0,0.0,0.0,0.0,0.0,1.0,1.0
3952,4516,"['fear', 'surprise', 'other']",cái thứ hai là tàu cũng có thể đi vào máy nghiền luôn nếu nghe kĩ ở đoạn con tàu bị chặn bởi vật cản sẽ có tiếng máy gì đó đang nghiền nát,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3953,4517,"['enjoyment', 'surprise']",tôi đang chơi ở mùa 17 và tui nghĩ không có gì bí ẩn nhưng xem xong rồi thì🌚,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3954,4518,"['sadness', 'surprise', 'fear', 'other']",có thêm cả gia đình đang chơi tàu lượn nhưng khi chơi xong rồi thì bỗng nhiên cha mẹ của hai cậu bé đột nhiên biến mất,1.0,1.0,0.0,0.0,0.0,1.0,1.0
3955,4519,"['enjoyment', 'surprise']","khi megame chưa vào cuộc, chuyện này sẽ chưa được chém gió =)))",1.0,0.0,0.0,1.0,0.0,0.0,0.0
3956,4520,"['enjoyment', 'sadness', 'surprise', 'other']","2:02 ai nhìn kĩ thì thấy nguyên cái đầu con gấu thật sự dưới cái bàn, con đầu con gấu kia chắc chắn ai đó đã điều khiển . mọi người có thể thấy lúc đầu con chim cánh cụt đang múa với mọi người rất vui tươi, đến khi khúc cuối thì nó đã chết do một người nào đó g.i . ế.t",1.0,1.0,0.0,1.0,0.0,1.0,0.0
3957,4521,"['enjoyment', 'surprise']",mới vô nghe giọng thấy đã biết đẹp trai ❤️️️,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3958,4522,"['surprise', 'fear', 'sadness', 'other']","có 1 chi tiết là: đoạn đầu lúc mấy con bups bê nhảy thì phía sau có 1 con linh vật to to đứng nhảy đằng sau, nhg đoạn cuối thì nó lại nằm xuống, chắc là người chui trong con linh vật đó là người bị kéo lê",1.0,1.0,0.0,0.0,0.0,1.0,1.0
3959,4523,"['sadness', 'surprise']",thật là xúc động khi thấy người đàn ông bị chói😢,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3960,4524,"['enjoyment', 'surprise', 'other']",không có gì đáng sợ nó chỉ là bộ phim kỉ niệm 10 năm của supercel thôi mà đâu cần phải như thế này dễ hiểu lầm lắm anh ơ!!!,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3961,4525,"['surprise', 'fear', 'other']","anh ơi, con chim cánh cụt ban đầu thì đi liêu xiêu xong đoạn cuối nó nằm trên thảm cỏ á anh",1.0,0.0,0.0,0.0,0.0,1.0,1.0
3962,4526,"['surprise', 'other']",còn một chi tiết ẩn (ý kiến riêng) là chú chim cánh cụt đã nằm ở đoạn nhảy thứ hai,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3963,4527,"['surprise', 'other']",3:30 có 1 em bé cầm 1 bóng bay bị đơ ở góc bên phải,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3964,4528,"['surprise', 'enjoyment']",có một chi tiết là ban nãy tôi thấy một chú vịt xanh đang nhảy múa cùng những người đó một đoạn nhưng khi họ nhảy múa trở lại thì chú vịt ấy đang nằm dưới ....,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3965,4529,"['enjoyment', 'surprise']",hi vọng trong tương lai gần tại hà nội hoặc sài gòn sẽ có những lễ hội edm qui mô như vậy!,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3966,4530,"['enjoyment', 'surprise']","việt nam có tiger remix nè, heneiken green room nè, có điều không cháy hết mình như ỏ đây",1.0,0.0,0.0,1.0,0.0,0.0,0.0
3967,4531,"['enjoyment', 'surprise', 'other']",việt nam làm được hay không là do chính bản thân mình đừng hỏi ai và tai sao nhé các bạn,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3968,4532,['other'],what việt nam cần phải học hỏi,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3969,4533,['other'],việt nam tổ chúc kết bạn như nào chắc đông lém,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3970,4534,['other'],dj nào dung tren bục đó chac mãn nguyen lam nhỉ,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3971,4535,"['enjoyment', 'surprise', 'other']","nêu có tổ chức thì liệu được đông bao nhiêu, các bạn ở gần có sẵn sàng bỏ tiền để bay vô bay ra chơi hay không...có cháy hết mình với âm nhạc không.",1.0,0.0,0.0,1.0,0.0,1.0,0.0
3972,4536,"['enjoyment', 'surprise']",tổ chức như thế này lỗ không còn cái nịt.😁,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3973,4537,"['enjoyment', 'surprise']",ai đi tomorowland rồi điểm danh nhẹ nào!!!,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3974,4538,"['enjoyment', 'other']",cho mình xin danh sách nhạc với bạn:),0.0,0.0,0.0,1.0,0.0,1.0,0.0
3975,4539,['other'],bài đầu tên l'amour toujour nha,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3976,4540,"['sadness', 'disgust']",buồn cho một thế hệ trẻ việt nam chỉ biết múa quạt và khá bảnh: (((,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3977,4541,"['enjoyment', 'surprise']",nhạc của việt nam là cứ phải giật mạnh . dj thì phải khoe được vú mới chịu,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3978,4542,"['sadness', 'disgust', 'other']",việt nam mà tổ chức sự kiện âm nhạc lớn thế này á. rác ở vũ trường dọn cả năm không hết,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3979,4543,"['enjoyment', 'surprise']","cả xóm chỉ mình em nghe nhạc này, co don vãi lồn",1.0,0.0,0.0,1.0,0.0,0.0,0.0
3980,4544,['other'],ai cho em xin tên bài hát mở đầu với ạ,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3981,4545,"['sadness', 'surprise', 'other']",việt nam học 1000 đời nữa không lại được âm nhạc nước ngoài.,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3982,4547,"['enjoyment', 'surprise', 'other']","video thật ý nghĩa, giúp em biết những điều từ trước tới giờ em đều biết:), em xin cảm ơn người đã tạo ra video này ạ💔☺",1.0,0.0,0.0,1.0,0.0,1.0,0.0
3983,4548,['other'],mong các thầy cô xin video này để tuyên truyền tới các em học sinh trong toàn trường,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3984,4550,"['surprise', 'other']",quản trị viên có thể cho em xin link tải về được không ạ?,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3985,4551,['other'],cho mình hỏi làm video này bằng phần mềm gì vậy ạ,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3986,4552,['other'],chị cho em xin cái file với ạ,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3987,4553,"['sadness', 'fear', 'disgust', 'other']","video rất hay về việc phòng chống ma túy, nhưng chả có ai đi ép người khác mua ma túy cả, chỉ có người mua tìm người bán thôi, người bán không bao giờ tìm người mua.",0.0,1.0,1.0,0.0,0.0,1.0,1.0
3988,4554,"['fear', 'anger', 'other']","nếu đối tượng dùng dao, súng kề đe dọa bắt phải vận chuyển thì làm như thế nào ạ các đối tượng có thể sẵn sàng dùng mọi thủ đoạn",0.0,0.0,0.0,0.0,1.0,1.0,1.0
3989,4555,"['enjoyment', 'surprise']","video của bạn rất hay, mình có thể xin lời của video để thuyết trình cho clip tuyên truyền phòng chống ma túy của lớp được không ạ, mình sẽ ghi nguồn ạ",1.0,0.0,0.0,1.0,0.0,0.0,0.0
3990,4556,['enjoyment'],"video thật sự rất hay, mình có thể xin phép tải video và lồng vào chương trình tuyên truyền của trg mình được không ạ. cho mình hỏi khi ghi nguồn của video, thì ghi ngay trên video tuyên truyền hay ghi trong phần mô tả ạ",0.0,0.0,0.0,1.0,0.0,0.0,0.0
3991,4557,"['enjoyment', 'surprise', 'other']",mình có thế xin lời của video để cb cho ngoại khóa của trường được không ạ .. rất cảm ơn quản trị viên đã ra 1 video ý nghĩa như vay,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3992,4559,"['enjoyment', 'other']","video của bạn rất hay.mình cũng đang làm về video ma túy cho trường, có thể cho mình xin một chút ý tưởng trong video được hk ạ",0.0,0.0,0.0,1.0,0.0,1.0,0.0
3993,4560,"['enjoyment', 'other']",cho em xin video để tuyên truyền cho học sinh ạ. em cảm ơn ❤️,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3994,4561,['other'],"video nội dung hay quá, có thể cho em xin bài slide này để đi tuyên truyền được không ạ",0.0,0.0,0.0,0.0,0.0,1.0,0.0
3995,4562,['other'],cô cho xin những hình này được không ạ,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3996,4564,"['enjoyment', 'other']",video rất hay . mình xin phép được trình chiếu video trong buổi ngoại khóa phòng chống ma túy học đường ở trường được không ạ? nếu được mình xin cảm ơn và bạn có thể cho minh xin video qua mail được không? mail mình là khacsam0707 @ gmail.com mình vẫn sẽ để nguồn để khuyến khích học sinh có thể vào kênh và xem được nhiều video của bạn,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3997,4565,"['enjoyment', 'surprise']",xin phép quản trị viên mình sử dụng video trong chương trình tuyên truyền của trường nhé . video rất hay.,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3998,4566,"['enjoyment', 'surprise']",sau nhiều ngày hóng và cuối cùng phim cũng đã ra phần 2.vui quá đi,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3999,4567,"['enjoyment', 'surprise']","thích phim học đường này của kênh lắm 😊 nó dễ thương, nhẹ nhàng . có drama đấu đá thì cũng hợp với lứa tuổi hơn bộ phim khác tui từng coi ",1.0,0.0,0.0,1.0,0.0,0.0,0.0
4000,4568,"['enjoyment', 'surprise']",sau nhiều ngày mong ngóng lót dép chờ đợi thì cuối cùng phim đã ra tiếp phần 2😁,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4001,4569,"['enjoyment', 'surprise']",cuối cùng phim cũng có phần 2 hóng quá hóng rồi 🥰,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4002,4570,"['enjoyment', 'surprise']",cuối cùng cũng ra p2 r. hóng quá🥰,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4003,4571,"['enjoyment', 'surprise']",minh đức đáng yêu thiệt😂,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4004,4572,"['enjoyment', 'surprise']",nhìn minh đức dễ thương xỉu,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4005,4573,['enjoyment'],diễn xuất của vân an tốt lên nhiều rồi nha . <3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4006,4574,"['enjoyment', 'surprise']",cuối cùng cũng có tập 1 rồi vui quá đi mất thôi😊,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4007,4575,"['enjoyment', 'surprise']",cuối cùng cũng ra phần 2 rồi vui xỉu luôn á,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4008,4576,"['surprise', 'enjoyment']",phim ra đúng lúc luôn chuẩn bị nhập học nhất là đại học đấy,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4009,4577,"['enjoyment', 'surprise']",hóng mãi cuối cùng cũng ra❤️,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4010,4578,"['enjoyment', 'surprise']",phần 2 hay quá ❤ giá gì có 2 anh bạn đẹp trai thêz,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4011,4579,"['enjoyment', 'surprise']",bạn nữ đeo kính cute dễ thương quá 😍,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4012,4580,"['enjoyment', 'surprise']",đoán kiểu gì minh đức với anh thư cũng yêu:))),1.0,0.0,0.0,1.0,0.0,0.0,0.0
4013,4581,"['enjoyment', 'sadness', 'surprise', 'other']",thích quá mà không được đi học đại học 😥,1.0,1.0,0.0,1.0,0.0,1.0,0.0
4014,4582,"['enjoyment', 'surprise']",cuối cùng có p2 rồi hóng mãi,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4015,4583,['other'],minh đức mãi đỉnh,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4016,4584,"['anger', 'disgust']",thích nam khánh ghen ghê,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4017,4585,"['enjoyment', 'surprise']",đã có phần mới rồi . vui quá,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4018,4586,"['sadness', 'anger', 'fear', 'other']",tôi thấy nhà nước ra luật người cao tuổi tới 80 tuổi là nhiều người không thể sống được nên nhà nước nên hạ xuống hạng tuổi là 70 tuổi là vừa đó,0.0,1.0,0.0,0.0,1.0,1.0,1.0
